,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
asumsi,0.12313181916923514,0.7526593201255846,0.12420886070518039,1.0
asupan,0.13168404575384451,0.0745522032441927,0.7937637510019627,1.0
asuransi,0.1871877522482971,0.6241690143339506,0.18864323341775244,1.0
asynchron,0.09359416733599545,0.8136069740356371,0.0927988586283675,1.0
at,0.19553413105872725,0.6165855548842379,0.1878803140570348,0.9999999999999999
atari,0.8748896794853852,0.04423439128644148,0.08087592922817326,0.9999999999999999
atb,0.07910595729908051,0.04396253465544976,0.8769315080454697,1.0
atibut,0.08480774623240753,0.07209566514187501,0.8430965886257175,1.0
atla,0.18718775210569422,0.6241690146143082,0.18864323327999763,1.0
atlet,0.03409771769909573,0.3756186303521163,0.590283651948788,1.0
atletik,0.0731081486065235,0.8532152492829047,0.07367660211057173,0.9999999999999999
atlit,0.09174603350821492,0.815794560325766,0.09245940616601908,1.0
atm,0.18716609229542613,0.6239545253413623,0.18887938236321145,0.9999999999999999
atribut,0.06424816228639615,0.22491456844176033,0.7108372692718435,1.0
atributatribut,0.12313842654159375,0.75276568223778,0.12409589122062638,1.0000000000000002
atributkriteria,0.18718775218620878,0.6241690144584388,0.18864323335535255,1.0
atributnya,0.7911819013943968,0.07538452502352852,0.1334335735820747,1.0
attent,0.19950360203731599,0.6120021225014699,0.18849427546121414,1.0
attract,0.18718775320643735,0.6241690124032572,0.18864323439030556,1.0
attribut,0.019044855205878973,0.8456055682631027,0.13534957653101828,1.0
atupun,0.8745722748979866,0.045156209946559056,0.08027151515545435,1.0
aturan,0.6794190088552893,0.2156482284670965,0.10493276267761435,1.0000000000000002
audio,0.33475045347457205,0.01162719262247839,0.6536223539029496,1.0
audit,0.03294646052912488,0.9337307105951288,0.03332282887574647,1.0000000000000002
auditor,0.1871130375692055,0.6234291660008336,0.18945779642996094,1.0
augment,0.16935752545945407,0.0018574571882765242,0.8287850173522695,1.0
augmentasi,0.1315374881006696,0.07310095950855947,0.7953615523907709,1.0
autentifikasi,0.8748933394205174,0.04423439272191757,0.08087226785756503,1.0
autentik,0.03921915491516305,0.1307742366930174,0.8300066083918196,1.0
authent,0.18718775271044769,0.6241690134054336,0.18864323388411872,1.0
author,0.13153748858316694,0.07310095966329877,0.7953615517535344,1.0
auti,0.035009617641121246,0.016945623254548053,0.9480447591043308,1.0000000000000002
autocorrel,0.7873262315357508,0.07347332813560487,0.1392004403286444,1.0
autocorrelogram,0.07910595731290877,0.04396253466003309,0.8769315080270582,1.0
autoencod,0.044015967371268644,0.02446153942497686,0.9315224932037545,1.0
autokorelasi,0.0566277776086944,0.03293053577142182,0.9104416866198838,1.0
automasi,0.13153748803452253,0.0731009594869929,0.7953615524784845,1.0
automat,0.7932447483614765,0.07351023937558086,0.13324501226294272,1.0
automata,0.9109792276794558,0.03164186174759845,0.05737891057294567,0.9999999999999999
automati,0.7932816518027831,0.07347670912146174,0.13324163907575504,0.9999999999999999
avail,0.030016206701944877,0.18349382129540492,0.78648997200265,0.9999999999999998
aval,0.07310784828499052,0.853206697728821,0.07368545398618857,1.0
avalanch,0.040330693577924445,0.9188633971554004,0.04080590926667516,1.0
averag,0.03570475656976157,0.4512651439495195,0.513030099480719,1.0
averhoa,0.19381156702134827,0.6181506651530293,0.1880377678256225,1.0
avr,0.13153748821270816,0.07310095954441172,0.7953615522428801,1.0
awalan,0.7945716637433128,0.14306472093715106,0.062363615319536075,0.9999999999999999
awam,0.716318360228562,0.2173370056799351,0.06634463409150274,0.9999999999999998
axiata,0.07309527780617475,0.8528485935678353,0.07405612862598995,1.0
ayam,0.13488519277442892,0.10625101366913997,0.7588637935564312,1.0
ayan,0.2344933581467717,0.5791070210548369,0.18639962079839145,1.0
ayat,0.9535187829646488,0.03129200244950561,0.015189214585845563,0.9999999999999999
az,0.13153748887681702,0.07310095975758069,0.7953615513656023,1.0
aâ,0.05656060451617501,0.031433126153704714,0.9120062693301203,1.0
ba,0.1871877534265124,0.6241690119571996,0.18864323461628793,1.0
bab,0.9631422400419296,0.013116880243102601,0.023740879714967737,1.0
babat,0.18718864160622647,0.6241681970549219,0.1886431613388515,0.9999999999999999
babnya,0.7932816513763569,0.07347670922476283,0.13324163939888028,1.0
babnyajika,0.13841492993685797,0.07371383268072661,0.7878712373824155,1.0
baca,0.12016839955355801,0.2163352338948248,0.6634963665516171,1.0
bacaan,0.5801457672699699,0.3224114670051843,0.09744276572484584,1.0
backend,0.18718775271044769,0.6241690134054336,0.18864323388411872,1.0
background,0.007003373641809404,0.0038821539423476124,0.989114472415843,1.0
backgroundcitra,0.13153748866981835,0.07310095969053902,0.7953615516396426,1.0
backpack,0.1318461575066897,0.07310113490636569,0.7950527075869446,1.0
backpropag,0.20625351893043842,0.7852106173771697,0.00853586369239193,1.0
badan,0.22071839982052133,0.14250015037224006,0.6367814498072386,1.0
badg,0.7930432681850825,0.07369330257506095,0.1332634292398566,1.0
badminton,0.05198642812042907,0.8956229225094016,0.05239064937016949,1.0000000000000002
badmintoon,0.18718775423748987,0.6241690103322156,0.18864323543029443,1.0
bagu,0.3743741962394625,0.6130821650432577,0.01254363871727982,1.0000000000000002
bahagia,0.7656083675297186,0.07346099703362778,0.16093063543665356,0.9999999999999999
bahan,0.25276346869740474,0.7209739766643477,0.026262554638247677,1.0000000000000002
bahanbahan,0.07611631731507217,0.4645331160214159,0.45935056666351193,1.0
bahari,0.12313842638381028,0.7527656825560775,0.12409589106011233,1.0000000000000002
bahasa,0.843366776461428,0.10926891088707216,0.04736431265149997,1.0
bahasan,0.24177819180873525,0.574568551101621,0.1836532570896438,1.0
bahaya,0.7602254730041718,0.020627135519669024,0.21914739147615928,1.0
bahu,0.1871877519694895,0.6241690149016583,0.18864323312885228,1.0000000000000002
baikâ,0.6820195843576018,0.2741138629684249,0.043866552673973346,1.0
baju,0.04401746121343441,0.02450408946467123,0.9314784493218943,0.9999999999999999
bakar,0.08922988679639753,0.7597040562637031,0.15106605693989947,1.0
bakat,0.04575508257335509,0.9084254736648891,0.04581944376175582,1.0
bakteri,0.9109792276839808,0.03164186174672189,0.05737891056929734,1.0
bakti,0.9303597334093128,0.024964618240105554,0.044675648350581625,0.9999999999999999
baku,0.23532391525963461,0.7495903548953332,0.015085729845032205,1.0
balai,0.06344971222543894,0.5577896655306849,0.37876062224387613,1.0
balanc,0.3632161658540146,0.01001273032479298,0.6267711038211924,1.0
balap,0.78978488530933,0.07665384109333476,0.13356127359733527,1.0
bali,0.036025772761251386,0.020021049466875464,0.9439531777718732,1.0
balita,0.9853758237730447,0.0052237170500580065,0.009400459176897342,1.0
balok,0.19268314610034012,0.6186794128231478,0.1886374410765121,1.0
band,0.10616688231102601,0.4795699013740782,0.4142632163148959,1.0
bandingkan,0.05427070058646495,0.6235250244414567,0.32220427497207826,1.0
bandwidth,0.12428634432604978,0.7516847119143958,0.12402894375955444,1.0
bangakalan,0.7896093841430478,0.07681330057297912,0.13357731528397296,0.9999999999999999
bangkalan,0.03875528584298344,0.7035435368751571,0.2577011772818596,1.0000000000000002
bangkalanmasihmenggunakansistem,0.18718775373756327,0.6241690113412798,0.18864323492115703,1.0
bangkitkan,0.7932816518486656,0.07347670911073093,0.13324163904060346,1.0
bangku,0.7908523675747366,0.07568393717090363,0.13346369525435978,1.0
bangsa,0.7652929005304231,0.17225466862551891,0.06245243084405805,1.0
bangun,0.49940670302306295,0.2210063083113559,0.2795869886655811,1.0
bangunan,0.12445025560216118,0.441070117159489,0.4344796272383497,1.0
bangunannya,0.8732306090099472,0.04641962723581788,0.08034976375423498,1.0
bangunlah,0.1986244125270711,0.6137777488266218,0.18759783864630708,1.0
banjir,0.7329250126352732,0.02528968947593644,0.24178529788879036,1.0
bank,0.8549984451596689,0.12737844481746438,0.017623110022866696,1.0
banpt,0.1871877530839893,0.6241690126524368,0.18864323426357396,1.0
bantu,0.22742360524932678,0.2734546432020305,0.49912175154864263,1.0
bantuan,0.13161841779966582,0.7364863379422918,0.13189524425804247,1.0000000000000002
banyaknya,0.3143853917322495,0.6271610028912354,0.05845360537651504,1.0
barang,0.08817222508532294,0.8600751472604135,0.05175262765426375,1.0000000000000002
barangjasa,0.8492925025822261,0.04428470409306846,0.10642279332470544,1.0
barangnya,0.18718775227203885,0.6241690142900606,0.1886432334379006,1.0
barat,0.0922568626720568,0.8153056057623428,0.09243753156560033,0.9999999999999999
barcod,0.1880079035730549,0.6234238297495409,0.1885682666774042,1.0
bari,0.030535521265263817,0.01694503367208403,0.9525194450626521,0.9999999999999999
barisan,0.13184188892928544,0.07611521108379475,0.7920428999869199,1.0
barito,0.07924201961688702,0.046152746412569896,0.874605233970543,1.0
barulah,0.793281651649378,0.07347670915793106,0.133241639192691,1.0
barunawati,0.07309442105676574,0.8528241830623964,0.07408139588083797,1.0000000000000002
barupenerapan,0.1332037681361257,0.08960096256044148,0.7771952693034327,0.9999999999999999
base,0.380079746749456,0.08878075113901687,0.531139502111527,0.9999999999999999
baselin,0.131537488350208,0.07310095958833109,0.795361552061461,1.0
basi,0.3626713171562972,0.1481321420471044,0.4891965407965984,1.0
basic,0.12313842657637429,0.7527656821695193,0.1240958912541064,1.0
basisdata,0.44689071411719816,0.46587196502070577,0.0872373208620961,1.0
basiss,0.19400716605908724,0.6179729447766443,0.18801988916426832,1.0
basket,0.030566144253175113,0.9390196629169953,0.03041419282982962,1.0000000000000002
bata,0.3851406450416807,0.25144739763107676,0.36341195732724246,1.0
batak,0.1874817705833058,0.612111589568379,0.2004066398483151,0.9999999999999999
batang,0.47635451154391717,0.04477882674918176,0.478866661706901,1.0
batasan,0.4367397393143852,0.015001826368796194,0.5482584343168184,0.9999999999999998
batasanbatasan,0.13210796707467057,0.07874999243001876,0.7891420404953108,1.0
batik,0.2894531265021532,0.05560680318891773,0.6549400703089291,1.0
battl,0.030490795256482964,0.016945027774183608,0.9525641769693335,1.0
batu,0.13153748837082013,0.07310095959478778,0.7953615520343921,1.0
batuan,0.13490492175065794,0.10644637677512356,0.7586487014742185,1.0
batuporon,0.1328702993658248,0.08629882481845796,0.7808308758157172,1.0
bawa,0.561844789126805,0.0315565679358286,0.4065986429373664,1.0
bawaan,0.1315374881722988,0.0731009595312241,0.7953615522964771,1.0
bawahan,0.7902025703735447,0.07627433720439519,0.13352309242206015,1.0
bay,0.545823740558219,0.3165558889194426,0.13762037052233836,0.9999999999999999
bayangan,0.8634599563840568,0.007158562650292492,0.1293814809656506,0.9999999999999999
bayer,0.7920200881626127,0.07347599316423434,0.13450391867315298,1.0
bayesian,0.6918455902434469,0.26439892315720354,0.0437554865993495,1.0
bayespada,0.18718775196930834,0.6241690149030839,0.18864323312760783,1.0
bayess,0.1871877526515434,0.6241690135270783,0.18864323382137832,1.0
bayessistem,0.18718775481132033,0.6241690091917583,0.1886432359969213,1.0
bayi,0.08102782693212432,0.8455634941900606,0.07340867887781502,0.9999999999999999
bazna,0.07919884013471874,0.04545767799048082,0.8753434818748005,1.0
bbm,0.009756898933036549,0.4728778033551855,0.517365297711778,1.0
bc,0.07913851761236071,0.044486658455779676,0.8763748239318596,1.0
beasiswa,0.003680818976364461,0.9926037738031972,0.003715407220438235,0.9999999999999999
beasiswanya,0.1851199973156171,0.603693377823996,0.21118662486038686,1.0
beasiwa,0.1871877518370314,0.6241690151635872,0.18864323299938124,0.9999999999999999
beba,0.3080391272199689,0.6454339514649824,0.04652692131504875,1.0
beban,0.4473460944884798,0.49163783049831367,0.06101607501320661,1.0000000000000002
beberpa,0.1916063544405822,0.6191691568076655,0.1892244887517522,0.9999999999999999
bebrapa,0.18718775259201598,0.6241690136419651,0.1886432337660188,0.9999999999999999
beda,0.06950252139976622,0.31865855114451663,0.6118389274557172,1.0
bedabeda,0.7820029383292957,0.08372445758599288,0.13427260408471145,1.0
beginn,0.2059610344873944,0.6071117497495403,0.18692721576306534,1.0
behavior,0.09366398567080458,0.8131719275685405,0.09316408676065495,1.0
behaviour,0.07204315003214774,0.3118697548910852,0.6160870950767671,1.0
bejalan,0.13153748837082013,0.07310095959478778,0.7953615520343921,1.0
bek,0.036049397869062125,0.020840394533095576,0.9431102075978423,1.0
bekal,0.8753241463996454,0.04423453971059283,0.0804413138897617,1.0
beku,0.18718775259112827,0.624169013642369,0.18864323376650288,1.0000000000000002
belah,0.1353651442793022,0.11100363719454999,0.7536312185261478,1.0
belahan,0.1871877519146419,0.6241690150068538,0.1886432330785044,1.0
belajar,0.9349085881520671,0.06365138764735462,0.0014400242005782804,1.0
belajarmengajar,0.6821122115425741,0.25070853158808754,0.06717925686933841,1.0
belajarnya,0.7932816513005169,0.07347670924302864,0.1332416394564546,1.0
belakangi,0.13159890999607518,0.07370913005430027,0.7946919599496246,1.0
belakangnya,0.13153748862465756,0.07310095967648063,0.7953615516988618,1.0
belanda,0.13181599078520964,0.07585875047704566,0.7923252587377447,1.0
belanja,0.8733348594012837,0.044643357969225424,0.08202178262949089,1.0
beli,0.03684122318962422,0.020527291188710505,0.9426314856216652,0.9999999999999999
belia,0.8755509452299244,0.044234617193895306,0.08021443757618024,1.0
belief,0.7930926074623775,0.07364847339895611,0.13325891913866636,1.0
belikan,0.7913248421686189,0.07525465029069814,0.1334205075406829,0.9999999999999999
belimb,0.04671105676201134,0.9075378420169844,0.04575110122100433,1.0
beluk,0.18718775271257918,0.6241690134033258,0.18864323388409512,1.0
benarbenar,0.07264655737788549,0.8253529453723015,0.10200049724981303,1.0
benarsalah,0.1871877522528639,0.6241690143293751,0.1886432334177609,0.9999999999999999
bencana,0.06351430721638611,0.5573146043938958,0.3791710883897181,1.0
benchmark,0.18718775256629278,0.6241690136946779,0.18864323373902936,1.0
benchmart,0.18214345732900203,0.5742185990122551,0.24363794365874283,1.0
benda,0.17100395106268781,0.011612427185123434,0.8173836217521887,1.0
bendabenda,0.7917732698012113,0.07347585304353023,0.1347508771552585,1.0
bendahara,0.07948929931351854,0.05013324262798461,0.8703774580584968,0.9999999999999999
bendera,0.8755509452987305,0.044234617177765403,0.08021443752350407,1.0
bendungan,0.1871877527681442,0.6241690132845739,0.18864323394728189,1.0
benedict,0.07915143058931982,0.04469451585214915,0.8761540535585309,0.9999999999999999
bengawan,0.13153748882259356,0.07310095973997184,0.7953615514374347,1.0
bengkel,0.12313027762478253,0.7526345052961682,0.12423521707904923,1.0
benteng,0.12313842679258127,0.7527656817339797,0.12409589147343893,0.9999999999999999
bentuk,0.40077858016318163,0.13329287017632374,0.4659285496604947,1.0
bentukan,0.13536514427930188,0.11100363719454659,0.7536312185261514,0.9999999999999999
bentuknya,0.5276363183041649,0.051892198937440556,0.4204714827583946,1.0
benua,0.18718775276939106,0.6241690132842657,0.18864323394634328,1.0
benyanyi,0.7932816516616581,0.073476709153884,0.13324163918445775,0.9999999999999999
ber,0.18718775181028807,0.624169015215876,0.18864323297383595,1.0
bera,0.02894853489795794,0.9416228589274853,0.029428606174556678,0.9999999999999999
berafiliasi,0.7932816516518644,0.07347670915797506,0.13324163919016044,0.9999999999999999
beragam,0.015522099169070781,0.34329909642995493,0.6411788044009742,0.9999999999999999
beragaman,0.1871877530866308,0.6241690126491373,0.18864323426423193,1.0
beragamnya,0.131537488984019,0.07310095979165633,0.7953615512243246,1.0
berakibat,0.15964477645194455,0.7171822401589788,0.12317298338907665,1.0
beraktivita,0.13191283082191885,0.07681770735865517,0.791269461819426,1.0
beranda,0.18718775229402812,0.6241690142435586,0.18864323346241332,1.0
beranggapan,0.12313842635858296,0.7527656826068978,0.12409589103451937,1.0000000000000002
beranggotakan,0.13198911780918907,0.0775731271924172,0.7904377549983936,0.9999999999999999
berangkat,0.6958573602139095,0.23755196589506955,0.06659067389102082,0.9999999999999999
berarah,0.7928029694624352,0.07391163510991869,0.13328539542764614,1.0
berarsitektur,0.07310814867050316,0.8532152491556173,0.07367660217387954,1.0
beras,0.45758120040975964,0.2749722087818964,0.26744659080834404,1.0
berasitektur,0.18718775256629278,0.6241690136946779,0.18864323373902936,1.0
berasumsi,0.18718775293629974,0.6241690129472021,0.1886432341164982,1.0
berat,0.3076809191981883,0.6516781217422581,0.040640959059553554,1.0
beratkan,0.14850388845037765,0.07311059479977841,0.7783855167498439,1.0
